no,user,appliance_type,items,quantities,rating 
14513,user63,home,"WASHING MACHINE,TOASTER,DOUBLE COT,BLENDER","4,1,1,3",8
14514,user115,home,TELEVISION,4,8
14515,user173,office,"SHREDDER,MARKER","1,1",10
14516,user489,home,"SHOW CASE,TOASTER,WASHING MACHINE","1,3,1",4
14517,user115,office,"WAITING LOUNGE,PAPER CLIP,CALCULATOR,SECURITY LOCK","1,2,1,2",6
14518,user467,home,"DISH WASHER,TOASTER,TELEVISION","1,1,2",5
14519,user84,office,"COMPUTER,WAITING LOUNGE","2,3",3
14520,user274,home,"REFRIGERATOR,KITCHEN SET,DISH WASHER","4,2,4",5
14521,user138,home,SHOW CASE,4,5
14522,user251,home,"TELEVISION,DRESSING TABLE,KITCHEN SET,VACCUM CLEANER","4,1,3,1",1
14523,user7,home,"OVEN,DISH WASHER","1,1",7
14524,user123,home,DRESSING TABLE,1,9
14525,user216,home,REFRIGERATOR,3,1
14526,user90,home,"WASHING MACHINE,DOUBLE COT,TOASTER,VACCUM CLEANER","2,3,4,2",6
14527,user8,home,DOUBLE COT,4,7
14528,user8,home,"WASHING MACHINE,SHOW CASE,DRESSING TABLE","2,4,4",5
14529,user477,home,"VACCUM CLEANER,WASHING MACHINE,DISH WASHER","3,2,2",1
14530,user497,office,"PAPER CLIP,CAMERA,COMPUTER,CALCULATOR","3,4,1,3",6
14531,user324,home,"DRESSING TABLE,BLENDER","4,1",6
14532,user25,home,TOASTER,2,1
14533,user302,home,TOASTER,4,2
14534,user490,office,COFFEE MACHINE,1,1
14535,user152,office,"CALCULATOR,CAMERA","3,3",4
14536,user355,home,"DISH WASHER,TELEVISION,WASHING MACHINE,REFRIGERATOR","1,2,2,4",7
14537,user332,office,WAITING LOUNGE,3,1
14538,user194,home,"SHOW CASE,VACCUM CLEANER,DISH WASHER,DRESSING TABLE","1,4,4,4",6
14539,user236,home,"DISH WASHER,BLENDER","1,3",7
14540,user484,home,"DOUBLE COT,DRESSING TABLE,DISH WASHER","1,1,4",8
14541,user351,home,"VACCUM CLEANER,BLENDER,TELEVISION,SHOW CASE","3,3,4,1",10
14542,user454,home,"VACCUM CLEANER,SHOW CASE,KITCHEN SET,TELEVISION","3,3,1,1",6
14543,user9,office,"SECURITY LOCK,SHREDDER,WAITING LOUNGE,LAZER PRINTER","4,4,2,1",2
14544,user360,home,"BLENDER,DRESSING TABLE","2,3",8
14545,user153,home,"DISH WASHER,TELEVISION,KITCHEN SET,TOASTER","4,4,4,4",8
14546,user483,home,"SHOW CASE,TOASTER","3,3",1
14547,user156,office,"PAPER CLIP,LAZER PRINTER,CALCULATOR,COMPUTER","3,4,4,4",2
14548,user34,home,"TELEVISION,DRESSING TABLE","1,2",7
14549,user13,office,SECURITY LOCK,1,2
14550,user75,home,"VACCUM CLEANER,KITCHEN SET,BLENDER","3,1,4",5
14551,user50,office,"SHREDDER,CAMERA,WAITING LOUNGE","3,2,2",4
14552,user339,home,"WASHING MACHINE,TELEVISION,DRESSING TABLE,KITCHEN SET","1,4,1,3",6
14553,user343,office,COFFEE MACHINE,2,2
14554,user67,office,"COMPUTER,COFFEE MACHINE,PAPER CLIP,CAMERA","3,3,2,2",2
14555,user70,home,"DRESSING TABLE,TOASTER,OVEN","4,2,1",7
14556,user258,home,WASHING MACHINE,4,4
14557,user204,home,"KITCHEN SET,DOUBLE COT,DRESSING TABLE,REFRIGERATOR","1,1,1,1",1
14558,user25,office,"CALCULATOR,COFFEE MACHINE,PAPER CLIP,CAMERA","3,3,1,3",3
14559,user218,office,"LAZER PRINTER,COFFEE MACHINE,MARKER,WAITING LOUNGE","1,3,1,1",6
14560,user262,office,SHREDDER,3,2
14561,user117,office,"COFFEE MACHINE,LAZER PRINTER,SHREDDER,WAITING LOUNGE","2,1,2,4",5
14562,user162,office,"PAPER CLIP,SECURITY LOCK,CAMERA","1,2,2",7
14563,user397,home,"WASHING MACHINE,VACCUM CLEANER","1,2",2
14564,user157,office,"MARKER,SECURITY LOCK,PAPER CLIP","4,3,4",1
14565,user69,home,SHOW CASE,3,2
14566,user30,office,"MARKER,COMPUTER,PAPER CLIP","2,4,2",3
14567,user328,home,"DRESSING TABLE,SHOW CASE,TOASTER","3,4,4",5
14568,user51,home,TELEVISION,1,6
14569,user63,office,"CAMERA,CALCULATOR,COFFEE MACHINE","3,2,2",9
14570,user98,office,"WAITING LOUNGE,LAZER PRINTER,CALCULATOR,SECURITY LOCK","4,3,2,4",1
14571,user372,home,"TELEVISION,SHOW CASE,TOASTER,BLENDER","2,1,3,1",5
14572,user246,home,"KITCHEN SET,WASHING MACHINE,DISH WASHER","1,3,4",8
14573,user385,office,"PAPER CLIP,SHREDDER","4,1",1
14574,user430,home,"KITCHEN SET,SHOW CASE,DOUBLE COT","1,1,2",2
14575,user379,office,"PAPER CLIP,SHREDDER,WAITING LOUNGE,LAZER PRINTER","3,2,2,1",9
14576,user303,home,"VACCUM CLEANER,SHOW CASE,TOASTER","2,1,1",3
14577,user171,home,WASHING MACHINE,2,2
14578,user288,office,"COMPUTER,SECURITY LOCK,COFFEE MACHINE,WAITING LOUNGE","2,4,1,2",10
14579,user449,home,"KITCHEN SET,TOASTER","3,4",10
14580,user109,home,"OVEN,KITCHEN SET,TELEVISION","4,3,2",9
14581,user178,office,"MARKER,SHREDDER","1,4",7
14582,user327,office,"SHREDDER,COFFEE MACHINE,LAZER PRINTER,PAPER CLIP","4,4,1,1",4
14583,user190,office,"PAPER CLIP,COMPUTER,COFFEE MACHINE,MARKER","2,4,2,1",5
14584,user74,office,"COMPUTER,SHREDDER,PAPER CLIP,WAITING LOUNGE","2,2,1,2",10
14585,user122,home,"DOUBLE COT,SHOW CASE","3,2",5
14586,user290,office,"SECURITY LOCK,MARKER,CAMERA","2,2,4",1
14587,user366,office,"SHREDDER,CAMERA","4,1",5
14588,user290,office,WAITING LOUNGE,4,3
14589,user411,home,"WASHING MACHINE,DOUBLE COT","4,4",4
14590,user409,home,"KITCHEN SET,TOASTER,DISH WASHER","3,4,2",8
14591,user473,office,"PAPER CLIP,CAMERA","3,2",6
14592,user221,home,"VACCUM CLEANER,DOUBLE COT,WASHING MACHINE,DISH WASHER","3,3,1,4",1
14593,user52,office,"COMPUTER,CALCULATOR","3,4",2
14594,user135,office,"CALCULATOR,SECURITY LOCK,COMPUTER,MARKER","2,4,3,1",5
14595,user1,office,"WAITING LOUNGE,CAMERA,SECURITY LOCK,LAZER PRINTER","2,3,1,4",10
14596,user320,home,TOASTER,4,3
14597,user213,office,COFFEE MACHINE,2,1
14598,user441,home,"KITCHEN SET,VACCUM CLEANER,DISH WASHER","3,2,2",9
14599,user29,office,"SHREDDER,CAMERA,SECURITY LOCK","3,1,3",8
14600,user391,home,"DRESSING TABLE,VACCUM CLEANER","3,2",10
14601,user368,home,DRESSING TABLE,4,10
14602,user333,office,"PAPER CLIP,COMPUTER,LAZER PRINTER","1,2,1",1
14603,user442,home,"OVEN,DISH WASHER,TELEVISION,BLENDER","3,4,4,3",8
14604,user155,office,CALCULATOR,1,4
14605,user107,office,"MARKER,SECURITY LOCK,CAMERA,CALCULATOR","3,1,3,2",1
14606,user29,home,REFRIGERATOR,2,8
14607,user166,office,CAMERA,3,7
14608,user404,office,"COMPUTER,COFFEE MACHINE,WAITING LOUNGE,MARKER","3,1,3,4",9
14609,user116,home,"TELEVISION,KITCHEN SET","4,3",9
14610,user465,office,"WAITING LOUNGE,COMPUTER,MARKER","3,3,1",10
14611,user11,home,"TELEVISION,KITCHEN SET,TOASTER,DISH WASHER","4,2,3,3",8
14612,user384,office,"WAITING LOUNGE,SHREDDER,COMPUTER","3,1,4",9
14613,user227,office,"MARKER,LAZER PRINTER,WAITING LOUNGE","1,3,2",6
14614,user177,office,CAMERA,3,8
14615,user380,office,WAITING LOUNGE,4,7
14616,user18,home,"KITCHEN SET,BLENDER","1,4",7
14617,user148,office,COMPUTER,1,3
14618,user366,home,"REFRIGERATOR,VACCUM CLEANER,DISH WASHER,SHOW CASE","4,3,3,4",2
14619,user219,office,"MARKER,COMPUTER","4,4",3
14620,user292,office,"LAZER PRINTER,COFFEE MACHINE,COMPUTER","3,3,3",3
14621,user281,office,"COFFEE MACHINE,PAPER CLIP","3,4",1
14622,user437,home,"DISH WASHER,OVEN","2,2",8
14623,user339,office,"COMPUTER,LAZER PRINTER,SHREDDER","1,3,1",8
14624,user421,home,"DISH WASHER,TOASTER,BLENDER,TELEVISION","4,3,2,2",2
14625,user262,office,"SECURITY LOCK,WAITING LOUNGE","2,2",4
14626,user240,office,"LAZER PRINTER,WAITING LOUNGE,COMPUTER","4,3,3",8
14627,user40,home,"TOASTER,DOUBLE COT,DRESSING TABLE,DISH WASHER","2,3,2,3",8
14628,user166,home,"KITCHEN SET,VACCUM CLEANER,BLENDER,TOASTER","1,3,2,3",7
14629,user98,home,WASHING MACHINE,2,2
14630,user386,office,WAITING LOUNGE,2,8
14631,user414,office,"CAMERA,PAPER CLIP,WAITING LOUNGE","4,3,2",8
14632,user183,home,"BLENDER,DISH WASHER,DOUBLE COT,SHOW CASE","3,3,3,1",6
14633,user442,home,"TOASTER,DOUBLE COT,KITCHEN SET","1,3,2",10
14634,user236,home,"DISH WASHER,DOUBLE COT,OVEN","1,4,3",1
14635,user73,home,"DOUBLE COT,VACCUM CLEANER,BLENDER,REFRIGERATOR","3,1,2,2",3
14636,user442,home,"TOASTER,DISH WASHER,VACCUM CLEANER","2,3,4",6
14637,user429,office,"WAITING LOUNGE,SECURITY LOCK,COMPUTER","3,4,3",3
14638,user498,office,"PAPER CLIP,COFFEE MACHINE,CAMERA,SHREDDER","1,4,4,3",1
14639,user204,office,"LAZER PRINTER,PAPER CLIP,CALCULATOR","1,2,1",4
14640,user112,home,"DOUBLE COT,TOASTER","3,4",4
14641,user53,office,CAMERA,1,9
14642,user320,office,"WAITING LOUNGE,CALCULATOR,CAMERA,COFFEE MACHINE","2,1,3,2",1
14643,user499,home,"TOASTER,BLENDER,VACCUM CLEANER","2,4,4",3
14644,user10,home,"BLENDER,TOASTER","1,3",1
14645,user138,office,"CALCULATOR,COFFEE MACHINE,PAPER CLIP,MARKER","4,4,1,2",3
14646,user470,office,"PAPER CLIP,COMPUTER,WAITING LOUNGE","3,2,3",1
14647,user407,office,"COMPUTER,SECURITY LOCK,CAMERA","3,3,1",1
14648,user10,office,CALCULATOR,2,6
14649,user90,office,"COFFEE MACHINE,MARKER,CAMERA,LAZER PRINTER","1,3,4,1",3
14650,user477,office,"COFFEE MACHINE,SECURITY LOCK,SHREDDER,CAMERA","4,2,4,2",2
14651,user162,office,SECURITY LOCK,4,10
14652,user162,office,"COFFEE MACHINE,COMPUTER,WAITING LOUNGE","4,3,2",9
14653,user481,office,MARKER,4,1
14654,user471,home,"WASHING MACHINE,DISH WASHER,DOUBLE COT","3,3,1",8
14655,user239,office,CALCULATOR,1,10
14656,user20,home,"SHOW CASE,TOASTER,TELEVISION","3,3,4",1
14657,user149,office,"COMPUTER,CAMERA","3,1",3
14658,user495,home,DRESSING TABLE,4,4
14659,user3,home,"DISH WASHER,TELEVISION,SHOW CASE,VACCUM CLEANER","4,3,3,3",1
14660,user370,office,CALCULATOR,1,9
14661,user7,office,"SHREDDER,PAPER CLIP","4,2",1
14662,user195,home,"DRESSING TABLE,BLENDER","2,2",9
14663,user43,home,"BLENDER,KITCHEN SET,WASHING MACHINE,DISH WASHER","3,3,3,1",4
14664,user119,home,"SHOW CASE,BLENDER,VACCUM CLEANER","1,2,3",3
14665,user196,home,"BLENDER,VACCUM CLEANER,KITCHEN SET","4,2,4",4
14666,user322,office,"SHREDDER,CAMERA","3,4",9
14667,user443,home,"DOUBLE COT,WASHING MACHINE,SHOW CASE","2,3,3",9
14668,user417,home,BLENDER,4,10
14669,user461,office,PAPER CLIP,2,6
14670,user94,office,"COMPUTER,CALCULATOR","3,4",4
14671,user364,home,"WASHING MACHINE,TELEVISION","1,4",8
14672,user491,office,"COFFEE MACHINE,CALCULATOR","1,4",10
14673,user316,home,SHOW CASE,2,5
14674,user355,office,COFFEE MACHINE,4,9
14675,user145,office,"SHREDDER,PAPER CLIP,MARKER","1,1,2",6
14676,user64,home,"KITCHEN SET,DOUBLE COT,DRESSING TABLE,TELEVISION","2,2,2,4",9
14677,user140,office,"MARKER,COFFEE MACHINE,LAZER PRINTER","3,4,1",3
14678,user315,home,"WASHING MACHINE,DISH WASHER,DRESSING TABLE,TELEVISION","4,3,1,2",7
14679,user108,office,"WAITING LOUNGE,SHREDDER,MARKER","3,4,2",9
14680,user352,home,"TOASTER,DOUBLE COT,DRESSING TABLE","2,3,4",5
14681,user374,office,LAZER PRINTER,4,1
14682,user240,home,VACCUM CLEANER,2,3
14683,user403,home,"DISH WASHER,DRESSING TABLE,WASHING MACHINE,KITCHEN SET","1,1,2,1",1
14684,user49,home,"REFRIGERATOR,DOUBLE COT,TOASTER","4,3,4",10
14685,user183,office,"CAMERA,COMPUTER","1,4",6
14686,user429,office,"SHREDDER,LAZER PRINTER","3,1",1
14687,user163,home,"KITCHEN SET,REFRIGERATOR","2,2",7
14688,user268,home,WASHING MACHINE,2,7
14689,user273,home,"TELEVISION,WASHING MACHINE","2,3",2
14690,user288,office,MARKER,2,10
14691,user397,home,SHOW CASE,1,10
14692,user192,home,"WASHING MACHINE,DRESSING TABLE,DOUBLE COT","4,4,4",9
14693,user79,home,"DISH WASHER,DOUBLE COT","3,2",6
14694,user208,office,SHREDDER,2,8
14695,user94,home,"REFRIGERATOR,DRESSING TABLE,OVEN","3,1,1",5
14696,user347,home,"DRESSING TABLE,WASHING MACHINE","2,4",5
14697,user144,home,"TOASTER,OVEN,SHOW CASE","3,4,1",3
14698,user133,office,"SECURITY LOCK,LAZER PRINTER,WAITING LOUNGE","4,1,2",4
14699,user413,home,SHOW CASE,4,6
14700,user492,office,"CALCULATOR,CAMERA","2,3",6
14701,user500,home,"OVEN,REFRIGERATOR,VACCUM CLEANER,DOUBLE COT","2,2,4,2",9
14702,user21,office,"WAITING LOUNGE,COFFEE MACHINE,PAPER CLIP,CAMERA","3,1,2,4",5
14703,user223,office,"COFFEE MACHINE,LAZER PRINTER,CAMERA,MARKER","1,2,3,1",5
14704,user304,office,LAZER PRINTER,1,2
14705,user97,office,"CALCULATOR,CAMERA,COFFEE MACHINE","3,3,2",6
14706,user407,office,"CALCULATOR,COFFEE MACHINE,LAZER PRINTER","1,4,1",7
14707,user279,home,"DRESSING TABLE,VACCUM CLEANER","2,4",9
14708,user94,office,"LAZER PRINTER,CALCULATOR,COFFEE MACHINE","4,2,3",4
14709,user105,home,"DISH WASHER,TELEVISION,REFRIGERATOR,VACCUM CLEANER","3,1,4,2",7
14710,user324,office,"CALCULATOR,COFFEE MACHINE,SECURITY LOCK","4,2,4",10
14711,user167,office,"SHREDDER,MARKER","4,4",6
14712,user426,home,BLENDER,4,2
14713,user141,home,TOASTER,2,5
14714,user380,home,SHOW CASE,1,7
14715,user186,home,"DISH WASHER,WASHING MACHINE,KITCHEN SET","3,1,1",10
14716,user358,office,PAPER CLIP,4,7
14717,user390,home,"TELEVISION,WASHING MACHINE","2,2",1
14718,user133,home,DISH WASHER,2,4
14719,user411,office,COFFEE MACHINE,3,10
14720,user310,office,"SECURITY LOCK,COMPUTER,WAITING LOUNGE,PAPER CLIP","2,2,4,3",8
14721,user406,office,"COFFEE MACHINE,CAMERA,PAPER CLIP","4,4,3",5
14722,user250,home,"TOASTER,DOUBLE COT","3,1",2
14723,user287,office,"SHREDDER,SECURITY LOCK,CAMERA","4,4,1",3
14724,user480,home,"OVEN,BLENDER","4,2",7
14725,user425,office,"WAITING LOUNGE,COMPUTER","3,3",10
14726,user351,office,"COFFEE MACHINE,CALCULATOR,SHREDDER,MARKER","2,4,1,1",2
14727,user462,office,"LAZER PRINTER,SECURITY LOCK,COMPUTER,CALCULATOR","4,2,4,1",5
14728,user253,home,"WASHING MACHINE,DISH WASHER,KITCHEN SET","2,4,4",10
14729,user348,office,"COMPUTER,PAPER CLIP,WAITING LOUNGE","3,1,4",5
14730,user208,office,"LAZER PRINTER,COFFEE MACHINE,CAMERA,COMPUTER","3,1,4,3",3
14731,user441,office,"WAITING LOUNGE,COFFEE MACHINE,LAZER PRINTER,MARKER","4,2,2,1",3
14732,user368,home,"DRESSING TABLE,VACCUM CLEANER","4,4",2
14733,user376,office,CALCULATOR,2,3
14734,user207,home,TELEVISION,4,7
14735,user147,office,"CAMERA,PAPER CLIP,MARKER","4,4,1",6
14736,user483,home,"VACCUM CLEANER,DOUBLE COT","1,3",10
14737,user487,office,"SECURITY LOCK,LAZER PRINTER","1,1",4
14738,user411,home,SHOW CASE,1,1
14739,user369,office,"CALCULATOR,LAZER PRINTER","3,4",8
14740,user227,office,"WAITING LOUNGE,SECURITY LOCK,LAZER PRINTER,COMPUTER","2,2,1,2",4
14741,user498,home,WASHING MACHINE,2,1
14742,user497,office,LAZER PRINTER,3,3
14743,user266,home,"TOASTER,TELEVISION,BLENDER,DISH WASHER","4,2,2,1",8
14744,user71,office,"CALCULATOR,COMPUTER,SHREDDER","1,2,4",4
14745,user332,home,BLENDER,4,1
14746,user429,home,"DOUBLE COT,OVEN,REFRIGERATOR,TOASTER","4,3,1,4",7
14747,user163,home,"TOASTER,BLENDER","1,2",6
14748,user370,home,"BLENDER,KITCHEN SET,REFRIGERATOR,WASHING MACHINE","3,1,1,1",3
14749,user28,home,"REFRIGERATOR,DRESSING TABLE,SHOW CASE","1,4,1",5
14750,user366,home,"TELEVISION,REFRIGERATOR,TOASTER,DRESSING TABLE","4,1,1,2",4
14751,user348,office,"MARKER,CAMERA,SHREDDER,LAZER PRINTER","1,1,1,2",1
14752,user326,office,CAMERA,2,3
14753,user337,home,DOUBLE COT,1,4
14754,user437,home,SHOW CASE,2,3
14755,user342,office,PAPER CLIP,2,5
14756,user208,office,LAZER PRINTER,4,6
14757,user37,home,"TOASTER,REFRIGERATOR,SHOW CASE,DOUBLE COT","1,4,1,2",7
14758,user483,office,"CAMERA,LAZER PRINTER,MARKER,SECURITY LOCK","4,2,3,3",6
14759,user41,office,"WAITING LOUNGE,COMPUTER,COFFEE MACHINE,SECURITY LOCK","3,3,2,1",2
14760,user91,home,"TELEVISION,KITCHEN SET,SHOW CASE","4,3,3",5
14761,user277,office,LAZER PRINTER,4,5
14762,user356,home,"WASHING MACHINE,BLENDER","1,4",7
14763,user437,home,VACCUM CLEANER,4,10
14764,user185,home,"OVEN,DRESSING TABLE,TOASTER,WASHING MACHINE","4,2,2,3",9
14765,user188,office,"CALCULATOR,SECURITY LOCK,PAPER CLIP","1,3,3",2
14766,user62,home,"WASHING MACHINE,REFRIGERATOR,VACCUM CLEANER,TOASTER","1,4,2,1",9
14767,user53,office,"SECURITY LOCK,SHREDDER","1,1",3
14768,user49,home,"REFRIGERATOR,TOASTER,BLENDER","1,1,3",8
14769,user389,home,BLENDER,4,7
14770,user30,home,"TELEVISION,WASHING MACHINE","2,4",10
14771,user485,home,"DOUBLE COT,DRESSING TABLE","2,1",6
14772,user285,office,"CALCULATOR,SECURITY LOCK,MARKER","3,3,2",5
14773,user409,office,"CALCULATOR,COMPUTER","4,3",9
14774,user63,office,SECURITY LOCK,3,10
14775,user496,home,"TELEVISION,VACCUM CLEANER,REFRIGERATOR","1,2,4",5
14776,user257,office,"CAMERA,LAZER PRINTER,SHREDDER,COFFEE MACHINE","1,1,2,4",3
14777,user14,home,"TOASTER,KITCHEN SET","1,1",6
14778,user19,office,"LAZER PRINTER,WAITING LOUNGE,COFFEE MACHINE","4,3,2",5
14779,user182,home,"REFRIGERATOR,DOUBLE COT,SHOW CASE,DISH WASHER","4,3,3,4",1
14780,user76,home,"DISH WASHER,WASHING MACHINE,SHOW CASE,KITCHEN SET","4,4,2,3",5
14781,user352,office,"MARKER,PAPER CLIP","1,3",4
14782,user296,home,"TELEVISION,VACCUM CLEANER,REFRIGERATOR","2,4,2",2
14783,user98,home,SHOW CASE,1,9
14784,user130,office,COMPUTER,4,4
14785,user253,office,LAZER PRINTER,1,8
14786,user360,office,"SHREDDER,MARKER,WAITING LOUNGE","4,2,4",7
14787,user123,office,SHREDDER,2,9
14788,user447,office,"CAMERA,WAITING LOUNGE,CALCULATOR,COFFEE MACHINE","4,1,4,2",9
14789,user480,home,DRESSING TABLE,1,8
14790,user2,office,COFFEE MACHINE,3,7
14791,user207,office,CALCULATOR,2,7
14792,user54,home,WASHING MACHINE,4,7
14793,user57,home,"WASHING MACHINE,BLENDER,VACCUM CLEANER","1,3,4",6
14794,user499,home,TELEVISION,2,10
14795,user62,home,"SHOW CASE,KITCHEN SET,VACCUM CLEANER,DRESSING TABLE","4,1,2,1",3
14796,user294,office,"PAPER CLIP,LAZER PRINTER,CALCULATOR","2,3,3",2
14797,user82,office,"MARKER,WAITING LOUNGE,COFFEE MACHINE,CAMERA","3,2,2,4",7
14798,user195,office,"SHREDDER,SECURITY LOCK","2,4",7
14799,user387,home,"DOUBLE COT,BLENDER,VACCUM CLEANER","4,1,1",8
14800,user294,office,"SHREDDER,CAMERA,MARKER","3,4,3",4
14801,user267,home,"SHOW CASE,TELEVISION,OVEN,DRESSING TABLE","1,4,3,2",5
14802,user47,office,"SECURITY LOCK,WAITING LOUNGE,COFFEE MACHINE,MARKER","2,2,3,1",5
14803,user346,office,"SECURITY LOCK,LAZER PRINTER","2,4",10
14804,user274,office,"WAITING LOUNGE,MARKER","2,3",7
14805,user310,office,SHREDDER,2,8
14806,user344,home,"TELEVISION,DOUBLE COT","3,1",6
14807,user139,office,"PAPER CLIP,SHREDDER","1,4",8
14808,user111,home,"WASHING MACHINE,DRESSING TABLE,TELEVISION,KITCHEN SET","4,4,3,2",4
14809,user419,office,"PAPER CLIP,COFFEE MACHINE,CALCULATOR,MARKER","1,2,2,1",7
14810,user401,office,CALCULATOR,1,6
14811,user427,office,SECURITY LOCK,4,8
14812,user436,office,SECURITY LOCK,3,5
14813,user216,home,"DOUBLE COT,BLENDER","4,2",10
14814,user494,office,"PAPER CLIP,CAMERA,COMPUTER,LAZER PRINTER","1,4,1,1",8
14815,user116,home,"TELEVISION,VACCUM CLEANER,BLENDER,WASHING MACHINE","4,1,3,4",8
14816,user68,office,"COFFEE MACHINE,LAZER PRINTER,CAMERA,COMPUTER","2,4,1,2",2
14817,user269,office,"WAITING LOUNGE,CALCULATOR","1,3",9
14818,user281,home,OVEN,3,7
14819,user31,office,"COMPUTER,CAMERA,MARKER","2,1,1",3
14820,user442,home,TOASTER,1,10
14821,user157,office,COMPUTER,3,8
14822,user482,home,"BLENDER,KITCHEN SET","2,4",2
14823,user451,home,"REFRIGERATOR,TELEVISION,DISH WASHER,OVEN","1,2,3,3",5
14824,user172,home,"WASHING MACHINE,VACCUM CLEANER","4,2",2
14825,user295,office,COMPUTER,2,6
14826,user184,home,"KITCHEN SET,WASHING MACHINE,BLENDER,TELEVISION","2,1,3,1",7
14827,user266,office,"CALCULATOR,SECURITY LOCK","3,3",6
14828,user416,home,"KITCHEN SET,DISH WASHER","4,1",5
14829,user92,office,"LAZER PRINTER,SECURITY LOCK","3,3",1
14830,user392,office,"COFFEE MACHINE,CALCULATOR,MARKER","1,2,4",2
14831,user67,home,OVEN,3,6
14832,user192,home,"SHOW CASE,REFRIGERATOR,DRESSING TABLE,BLENDER","2,3,1,3",2
14833,user116,home,"WASHING MACHINE,VACCUM CLEANER","1,4",8
14834,user310,home,"KITCHEN SET,REFRIGERATOR","3,2",6
14835,user335,office,"COFFEE MACHINE,LAZER PRINTER","2,2",7
14836,user378,office,"SECURITY LOCK,COFFEE MACHINE,LAZER PRINTER","2,2,3",3
14837,user184,office,"COFFEE MACHINE,CAMERA,WAITING LOUNGE","4,1,4",7
14838,user461,home,"WASHING MACHINE,KITCHEN SET,TOASTER,DRESSING TABLE","1,1,4,2",4
14839,user133,office,"SECURITY LOCK,COMPUTER,PAPER CLIP,WAITING LOUNGE","2,1,3,1",1
14840,user463,home,VACCUM CLEANER,4,6
14841,user50,office,"SECURITY LOCK,COMPUTER,WAITING LOUNGE,COFFEE MACHINE","4,1,1,4",10
14842,user242,office,"SHREDDER,CALCULATOR,PAPER CLIP","4,3,3",3
14843,user367,office,"CAMERA,CALCULATOR,PAPER CLIP,SECURITY LOCK","1,1,3,2",7
14844,user497,office,"COFFEE MACHINE,MARKER,COMPUTER","1,4,1",6
14845,user453,home,"TELEVISION,BLENDER,VACCUM CLEANER","1,4,4",7
14846,user90,office,"CALCULATOR,CAMERA,LAZER PRINTER,SECURITY LOCK","3,3,4,4",3
14847,user489,home,DISH WASHER,4,6
14848,user214,office,"SECURITY LOCK,CALCULATOR","4,1",3
14849,user152,home,"TOASTER,SHOW CASE","4,4",8
14850,user226,home,"TOASTER,OVEN,DISH WASHER,WASHING MACHINE","3,2,2,4",7
14851,user273,office,PAPER CLIP,2,8
14852,user43,office,COMPUTER,2,8
14853,user54,home,REFRIGERATOR,1,10
14854,user159,home,"SHOW CASE,TELEVISION,WASHING MACHINE","1,2,4",3
14855,user170,home,DRESSING TABLE,2,9
14856,user482,office,"WAITING LOUNGE,COMPUTER,COFFEE MACHINE,PAPER CLIP","4,2,1,2",9
14857,user278,home,WASHING MACHINE,4,3
14858,user355,home,"KITCHEN SET,WASHING MACHINE,DISH WASHER","2,4,1",6
14859,user204,office,"COFFEE MACHINE,COMPUTER,LAZER PRINTER,SHREDDER","1,4,2,2",5
14860,user149,office,"SHREDDER,SECURITY LOCK,MARKER","3,4,1",4
14861,user44,home,"TELEVISION,WASHING MACHINE,BLENDER","1,3,1",1
14862,user71,office,"SECURITY LOCK,WAITING LOUNGE","4,1",5
14863,user203,home,"TOASTER,SHOW CASE,BLENDER,DOUBLE COT","3,3,3,4",2
14864,user29,home,"OVEN,TELEVISION,SHOW CASE,DOUBLE COT","3,2,4,4",6
14865,user60,office,"SECURITY LOCK,PAPER CLIP","3,2",6
14866,user79,home,"TOASTER,TELEVISION,VACCUM CLEANER,SHOW CASE","2,1,2,2",8
14867,user217,home,"KITCHEN SET,REFRIGERATOR,OVEN,DRESSING TABLE","2,2,4,2",6
14868,user156,home,"REFRIGERATOR,KITCHEN SET,TELEVISION,SHOW CASE","1,1,3,1",6
14869,user198,office,"WAITING LOUNGE,COMPUTER","1,2",4
14870,user499,office,PAPER CLIP,2,4
14871,user323,office,"LAZER PRINTER,SECURITY LOCK","2,4",3
14872,user152,office,"COFFEE MACHINE,SECURITY LOCK,WAITING LOUNGE","3,4,3",2
14873,user200,home,"TOASTER,BLENDER","2,1",9
14874,user137,home,"TOASTER,VACCUM CLEANER,KITCHEN SET,DRESSING TABLE","2,3,2,3",5
14875,user349,office,"SHREDDER,COMPUTER,SECURITY LOCK,CAMERA","1,4,2,3",7
14876,user311,office,COFFEE MACHINE,4,1
14877,user83,office,"LAZER PRINTER,COMPUTER,WAITING LOUNGE","1,2,4",2
14878,user263,office,"PAPER CLIP,MARKER,CAMERA,LAZER PRINTER","2,2,4,1",5
14879,user414,home,SHOW CASE,1,8
14880,user30,office,MARKER,3,10
14881,user433,home,"VACCUM CLEANER,DISH WASHER,DOUBLE COT","2,2,1",3
14882,user296,office,SHREDDER,4,5
14883,user184,home,"DOUBLE COT,SHOW CASE,DISH WASHER","4,1,1",8
14884,user64,home,"TOASTER,SHOW CASE,OVEN,DRESSING TABLE","1,4,1,1",5
14885,user81,home,"TOASTER,DOUBLE COT,DISH WASHER","2,4,1",2
14886,user169,home,"BLENDER,DISH WASHER,SHOW CASE","3,3,3",8
14887,user365,home,REFRIGERATOR,4,4
14888,user6,home,"KITCHEN SET,REFRIGERATOR,BLENDER","3,2,2",1
14889,user88,home,"KITCHEN SET,TELEVISION,OVEN,SHOW CASE","2,2,4,4",10
