no,user,appliance_type,items,quantities,rating 
6420,user52,office,"MARKER,SHREDDER,CAMERA,COMPUTER","1,4,4,1",5
6421,user53,home,"OVEN,VACCUM CLEANER,SHOW CASE","1,1,3",3
6422,user349,office,"PAPER CLIP,LAZER PRINTER","1,2",1
6423,user81,office,"CALCULATOR,WAITING LOUNGE,CAMERA","2,1,3",1
6424,user335,home,WASHING MACHINE,1,5
6425,user135,home,"TELEVISION,DOUBLE COT","4,1",1
6426,user76,office,LAZER PRINTER,2,2
6427,user134,office,"SECURITY LOCK,MARKER,COMPUTER,LAZER PRINTER","1,3,1,2",2
6428,user406,office,"SHREDDER,MARKER","4,3",3
6429,user219,office,"SHREDDER,MARKER,CAMERA","4,1,4",1
6430,user58,office,"PAPER CLIP,WAITING LOUNGE,CALCULATOR,CAMERA","2,4,4,2",2
6431,user184,home,"DOUBLE COT,DRESSING TABLE","1,3",2
6432,user415,home,SHOW CASE,3,4
6433,user380,office,"PAPER CLIP,LAZER PRINTER,MARKER","4,3,2",2
6434,user183,office,"SHREDDER,MARKER,WAITING LOUNGE,COMPUTER","1,3,2,4",5
6435,user278,office,WAITING LOUNGE,2,5
6436,user351,office,MARKER,1,1
6437,user106,home,TELEVISION,2,1
6438,user128,office,"MARKER,COMPUTER,LAZER PRINTER,SHREDDER","1,3,1,2",4
6439,user247,home,"BLENDER,VACCUM CLEANER,DISH WASHER","3,4,4",2
6440,user95,home,"DRESSING TABLE,TELEVISION,REFRIGERATOR,KITCHEN SET","1,4,4,1",1
6441,user184,home,OVEN,3,2
6442,user244,office,MARKER,1,2
6443,user66,office,"COMPUTER,CAMERA,SECURITY LOCK,COFFEE MACHINE","2,2,4,4",3
6444,user241,home,WASHING MACHINE,1,4
6445,user368,office,"CALCULATOR,WAITING LOUNGE","3,3",1
6446,user70,office,"PAPER CLIP,COFFEE MACHINE,SECURITY LOCK","1,2,4",1
6447,user61,office,PAPER CLIP,4,2
6448,user421,home,DISH WASHER,1,3
6449,user410,office,COMPUTER,4,3
6450,user157,home,"DOUBLE COT,OVEN,KITCHEN SET","1,2,1",2
6451,user11,office,"SECURITY LOCK,PAPER CLIP,CALCULATOR","4,3,4",4
6452,user213,home,"OVEN,SHOW CASE","1,3",1
6453,user392,office,CAMERA,3,4
6454,user424,office,"COFFEE MACHINE,MARKER,COMPUTER","4,3,3",4
6455,user406,office,"MARKER,SHREDDER,PAPER CLIP,CAMERA","1,3,3,1",4
6456,user385,office,"PAPER CLIP,CALCULATOR,COMPUTER,SHREDDER","2,2,2,1",3
6457,user44,home,"DISH WASHER,DRESSING TABLE,BLENDER","3,3,1",2
6458,user186,home,TOASTER,1,3
6459,user144,office,SHREDDER,3,2
6460,user304,office,PAPER CLIP,2,2
6461,user322,office,"LAZER PRINTER,SHREDDER,WAITING LOUNGE","1,1,3",3
6462,user248,home,"TELEVISION,WASHING MACHINE,DRESSING TABLE,DOUBLE COT","3,1,3,1",2
6463,user446,office,"MARKER,CALCULATOR,WAITING LOUNGE,CAMERA","3,1,1,3",1
6464,user178,office,"PAPER CLIP,COMPUTER,COFFEE MACHINE,SHREDDER","1,3,2,2",4
6465,user59,office,"SHREDDER,COFFEE MACHINE,WAITING LOUNGE","3,4,1",1
6466,user288,home,"BLENDER,WASHING MACHINE,TOASTER","2,1,3",1
6467,user37,home,"DOUBLE COT,TELEVISION,KITCHEN SET,REFRIGERATOR","2,2,2,3",4
6468,user480,office,"MARKER,PAPER CLIP,CALCULATOR,SHREDDER","1,3,1,3",1
6469,user328,office,"CAMERA,SECURITY LOCK,SHREDDER,COFFEE MACHINE","3,2,4,4",1
6470,user475,home,"TOASTER,VACCUM CLEANER","4,3",3
6471,user53,home,"SHOW CASE,OVEN,TELEVISION,VACCUM CLEANER","2,2,3,1",3
6472,user435,office,"WAITING LOUNGE,LAZER PRINTER,CAMERA","4,3,3",2
6473,user9,home,"DOUBLE COT,TELEVISION,SHOW CASE","3,3,1",5
6474,user340,home,"TOASTER,VACCUM CLEANER,BLENDER","4,1,4",1
6475,user378,home,"OVEN,VACCUM CLEANER","3,4",3
6476,user430,office,"COFFEE MACHINE,LAZER PRINTER,MARKER","2,3,3",5
6477,user76,office,"WAITING LOUNGE,MARKER,CAMERA","1,2,4",2
6478,user418,home,"WASHING MACHINE,DISH WASHER,DOUBLE COT","3,2,3",1
6479,user390,home,"TOASTER,DOUBLE COT,SHOW CASE,VACCUM CLEANER","1,1,3,1",5
6480,user398,home,"VACCUM CLEANER,WASHING MACHINE,DOUBLE COT,BLENDER","1,2,2,3",1
6481,user145,office,SHREDDER,1,5
6482,user498,office,"PAPER CLIP,CALCULATOR,CAMERA,LAZER PRINTER","4,1,1,1",1
6483,user272,office,"SHREDDER,WAITING LOUNGE","3,1",4
6484,user275,home,"DRESSING TABLE,DOUBLE COT,VACCUM CLEANER","3,2,1",4
6485,user63,home,"DRESSING TABLE,KITCHEN SET,BLENDER","4,4,2",1
6486,user399,office,"MARKER,CAMERA,PAPER CLIP","3,2,2",5
6487,user211,office,LAZER PRINTER,3,5
6488,user111,office,"CAMERA,SECURITY LOCK","1,4",4
6489,user206,home,"DOUBLE COT,REFRIGERATOR,OVEN,DISH WASHER","4,1,3,3",1
6490,user403,office,"CALCULATOR,LAZER PRINTER","4,2",2
6491,user129,home,"DRESSING TABLE,WASHING MACHINE,TOASTER","2,2,1",3
6492,user311,home,WASHING MACHINE,2,1
6493,user402,home,"REFRIGERATOR,TELEVISION","2,1",5
6494,user63,home,"TOASTER,TELEVISION,SHOW CASE,WASHING MACHINE","4,4,4,3",4
6495,user101,home,"TOASTER,TELEVISION,OVEN,REFRIGERATOR","2,1,3,3",1
6496,user498,office,"COMPUTER,COFFEE MACHINE","4,3",3
6497,user368,home,BLENDER,4,4
6498,user193,home,"VACCUM CLEANER,SHOW CASE","2,4",2
6499,user186,home,"SHOW CASE,DISH WASHER,TELEVISION,VACCUM CLEANER","4,4,4,4",2
6500,user53,home,"REFRIGERATOR,TOASTER","4,2",4
6501,user342,home,WASHING MACHINE,1,2
6502,user327,office,"SECURITY LOCK,LAZER PRINTER","1,1",1
6503,user39,home,"REFRIGERATOR,DRESSING TABLE,KITCHEN SET,DOUBLE COT","2,2,4,3",2
6504,user200,home,OVEN,2,4
6505,user6,office,"SECURITY LOCK,SHREDDER,COFFEE MACHINE,LAZER PRINTER","3,4,4,2",2
6506,user479,office,"MARKER,WAITING LOUNGE,PAPER CLIP,SHREDDER","4,1,2,2",1
6507,user375,office,"WAITING LOUNGE,MARKER","1,2",3
6508,user248,office,"COMPUTER,WAITING LOUNGE","2,2",3
6509,user420,home,"KITCHEN SET,TOASTER","3,3",2
6510,user463,home,"VACCUM CLEANER,SHOW CASE,REFRIGERATOR","1,4,4",5
6511,user358,office,"COMPUTER,WAITING LOUNGE,CALCULATOR,LAZER PRINTER","4,2,3,4",4
6512,user395,office,"LAZER PRINTER,CALCULATOR,COFFEE MACHINE,COMPUTER","4,2,2,1",4
6513,user295,office,"CALCULATOR,CAMERA,MARKER,COFFEE MACHINE","4,4,3,1",5
6514,user31,home,"VACCUM CLEANER,REFRIGERATOR,DISH WASHER,KITCHEN SET","2,1,2,3",1
6515,user250,office,"MARKER,LAZER PRINTER,CAMERA","3,1,4",2
6516,user159,home,"TELEVISION,REFRIGERATOR,SHOW CASE,DISH WASHER","3,1,1,3",3
6517,user53,home,"VACCUM CLEANER,DOUBLE COT","2,1",5
6518,user8,home,"KITCHEN SET,VACCUM CLEANER","1,1",4
6519,user424,office,"SHREDDER,CAMERA,LAZER PRINTER,COFFEE MACHINE","4,1,1,4",3
6520,user112,office,"SHREDDER,SECURITY LOCK,MARKER","3,1,4",1
6521,user213,home,"WASHING MACHINE,VACCUM CLEANER,SHOW CASE,KITCHEN SET","4,4,2,4",5
6522,user162,home,BLENDER,4,3
6523,user195,home,"DRESSING TABLE,TELEVISION","4,3",3
6524,user350,home,"TELEVISION,DOUBLE COT","1,3",5
6525,user335,home,"DRESSING TABLE,WASHING MACHINE,DISH WASHER,TELEVISION","4,4,1,1",4
6526,user315,office,"SHREDDER,CALCULATOR,LAZER PRINTER","1,3,3",3
6527,user70,office,"COFFEE MACHINE,CALCULATOR","3,3",1
6528,user123,home,TELEVISION,2,4
6529,user147,office,"PAPER CLIP,SHREDDER,CALCULATOR,LAZER PRINTER","3,4,1,1",4
6530,user316,home,"TOASTER,OVEN,TELEVISION,DRESSING TABLE","3,4,2,2",2
6531,user344,office,"SECURITY LOCK,PAPER CLIP","3,4",4
6532,user280,office,PAPER CLIP,4,2
6533,user10,office,"COFFEE MACHINE,PAPER CLIP,COMPUTER,LAZER PRINTER","4,4,2,4",1
6534,user324,office,WAITING LOUNGE,4,2
6535,user488,home,"DISH WASHER,TELEVISION","2,1",5
6536,user375,office,SHREDDER,1,2
6537,user183,home,DISH WASHER,3,4
6538,user411,home,SHOW CASE,1,2
6539,user152,home,DOUBLE COT,3,5
6540,user357,office,CAMERA,4,5
6541,user309,office,"SECURITY LOCK,LAZER PRINTER,SHREDDER,CALCULATOR","3,1,2,2",2
6542,user373,office,"SHREDDER,CAMERA","4,4",5
6543,user14,home,"TOASTER,DISH WASHER,TELEVISION","4,3,1",4
6544,user138,home,"KITCHEN SET,SHOW CASE,REFRIGERATOR","3,3,4",2
6545,user145,home,DISH WASHER,2,2
6546,user276,home,"VACCUM CLEANER,SHOW CASE","4,3",3
6547,user437,home,"BLENDER,KITCHEN SET,DRESSING TABLE,DISH WASHER","2,1,3,3",4
6548,user8,office,COMPUTER,2,2
6549,user195,office,LAZER PRINTER,3,5
6550,user108,home,"BLENDER,VACCUM CLEANER","3,3",4
6551,user308,home,"TOASTER,REFRIGERATOR,SHOW CASE,DRESSING TABLE","2,4,3,2",3
6552,user69,office,"CAMERA,COMPUTER,WAITING LOUNGE,LAZER PRINTER","3,3,2,3",5
6553,user165,home,"DOUBLE COT,WASHING MACHINE,TOASTER,BLENDER","4,1,3,1",4
6554,user54,home,"DOUBLE COT,WASHING MACHINE,VACCUM CLEANER","3,4,3",1
6555,user439,home,"VACCUM CLEANER,TELEVISION,DRESSING TABLE","2,1,1",3
6556,user491,office,"LAZER PRINTER,CALCULATOR","3,1",4
6557,user348,office,"MARKER,COFFEE MACHINE","3,3",1
6558,user45,home,"REFRIGERATOR,WASHING MACHINE,SHOW CASE,OVEN","4,4,2,4",3
6559,user34,home,SHOW CASE,2,3
6560,user384,office,"PAPER CLIP,LAZER PRINTER,CAMERA,SECURITY LOCK","4,2,4,4",3
6561,user40,office,"CALCULATOR,CAMERA","2,2",5
6562,user214,home,"TOASTER,OVEN,SHOW CASE,REFRIGERATOR","2,1,3,1",5
6563,user4,office,"COFFEE MACHINE,COMPUTER","2,3",3
6564,user343,office,"SECURITY LOCK,PAPER CLIP,CALCULATOR,MARKER","1,4,1,4",5
6565,user239,office,"SECURITY LOCK,WAITING LOUNGE","4,3",5
6566,user26,office,"LAZER PRINTER,WAITING LOUNGE","2,3",3
6567,user20,home,"DRESSING TABLE,WASHING MACHINE,BLENDER","4,2,2",4
6568,user167,office,"CALCULATOR,WAITING LOUNGE,COFFEE MACHINE,MARKER","4,2,4,4",2
6569,user148,office,"COFFEE MACHINE,COMPUTER,CALCULATOR","1,1,1",1
6570,user302,home,"DOUBLE COT,DISH WASHER","4,4",2
6571,user111,home,WASHING MACHINE,1,5
6572,user382,home,"OVEN,DOUBLE COT,KITCHEN SET,DISH WASHER","2,4,2,1",3
6573,user66,office,COMPUTER,4,5
6574,user234,office,"CAMERA,CALCULATOR","4,1",5
6575,user309,office,"COFFEE MACHINE,COMPUTER,CALCULATOR,PAPER CLIP","2,2,2,2",2
6576,user3,home,"REFRIGERATOR,BLENDER,WASHING MACHINE","2,1,1",5
6577,user92,office,PAPER CLIP,2,1
6578,user267,home,"BLENDER,DISH WASHER","2,3",4
6579,user129,office,"CAMERA,MARKER","1,1",3
6580,user52,home,"OVEN,BLENDER","3,1",4
6581,user487,office,"COMPUTER,SHREDDER","2,2",2
6582,user498,office,SHREDDER,2,2
6583,user61,home,"VACCUM CLEANER,OVEN,WASHING MACHINE","3,1,1",5
6584,user87,office,"CALCULATOR,SHREDDER","2,2",2
6585,user210,home,DOUBLE COT,3,4
6586,user209,office,"LAZER PRINTER,WAITING LOUNGE","2,1",5
6587,user326,home,"DISH WASHER,OVEN","2,1",2
6588,user228,home,"BLENDER,OVEN,REFRIGERATOR,WASHING MACHINE","4,4,2,3",4
6589,user217,home,"TOASTER,DISH WASHER","1,1",3
6590,user92,home,"WASHING MACHINE,OVEN,REFRIGERATOR","4,4,4",1
6591,user51,home,"DOUBLE COT,TOASTER","4,3",4
6592,user217,home,"VACCUM CLEANER,KITCHEN SET,DISH WASHER,OVEN","1,1,2,1",1
6593,user353,home,"DRESSING TABLE,VACCUM CLEANER","2,2",1
6594,user69,office,"LAZER PRINTER,WAITING LOUNGE,CALCULATOR","1,3,1",1
6595,user91,office,"MARKER,COFFEE MACHINE,LAZER PRINTER","3,1,3",2
6596,user457,home,"DRESSING TABLE,WASHING MACHINE,TELEVISION","1,1,2",5
6597,user153,office,CALCULATOR,4,1
6598,user471,office,"CAMERA,SECURITY LOCK,CALCULATOR,LAZER PRINTER","3,4,2,2",5
6599,user418,home,DRESSING TABLE,2,2
6600,user455,office,CALCULATOR,3,1
6601,user362,home,"WASHING MACHINE,TELEVISION,TOASTER","3,1,3",4
6602,user234,home,VACCUM CLEANER,4,4
6603,user196,office,"CALCULATOR,SHREDDER,MARKER","3,4,4",3
6604,user452,office,"COMPUTER,MARKER","4,4",5
6605,user151,home,SHOW CASE,1,2
6606,user227,home,WASHING MACHINE,3,3
6607,user27,home,"DISH WASHER,KITCHEN SET,DRESSING TABLE,WASHING MACHINE","2,1,2,2",5
6608,user242,home,"DOUBLE COT,REFRIGERATOR,OVEN","2,2,3",5
6609,user203,office,"CALCULATOR,COMPUTER,MARKER","3,3,2",2
6610,user422,office,"CAMERA,PAPER CLIP,COFFEE MACHINE","4,3,4",1
6611,user495,home,"KITCHEN SET,TOASTER,DOUBLE COT,BLENDER","4,1,1,4",1
6612,user128,home,"BLENDER,DOUBLE COT,OVEN,SHOW CASE","2,4,1,4",5
6613,user178,home,"TOASTER,DOUBLE COT,WASHING MACHINE,DRESSING TABLE","3,1,1,2",5
6614,user153,home,VACCUM CLEANER,2,1
6615,user186,office,"PAPER CLIP,COFFEE MACHINE","4,2",4
6616,user286,office,"CAMERA,COMPUTER,SECURITY LOCK","4,2,1",5
6617,user155,home,"DISH WASHER,KITCHEN SET,DOUBLE COT,REFRIGERATOR","3,3,4,3",2
6618,user371,office,"PAPER CLIP,LAZER PRINTER,CALCULATOR,SHREDDER","3,1,1,4",1
6619,user329,office,"COMPUTER,PAPER CLIP,LAZER PRINTER","4,4,2",1
6620,user283,home,REFRIGERATOR,1,1
6621,user387,home,SHOW CASE,2,4
6622,user169,home,"REFRIGERATOR,BLENDER,DISH WASHER","4,1,1",5
6623,user148,home,TELEVISION,4,4
6624,user113,office,"COFFEE MACHINE,MARKER,SHREDDER,COMPUTER","3,2,1,3",5
6625,user472,home,"TELEVISION,WASHING MACHINE,VACCUM CLEANER","3,2,4",5
6626,user243,home,"WASHING MACHINE,DRESSING TABLE","3,1",1
6627,user312,home,"WASHING MACHINE,DRESSING TABLE","3,1",1
6628,user219,home,"SHOW CASE,BLENDER,WASHING MACHINE","3,1,2",1
6629,user386,home,VACCUM CLEANER,1,5
6630,user313,home,"TOASTER,BLENDER,KITCHEN SET","4,4,4",1
6631,user374,office,"COFFEE MACHINE,SECURITY LOCK,LAZER PRINTER","4,4,1",3
6632,user2,home,OVEN,1,5
6633,user373,office,"SECURITY LOCK,MARKER,WAITING LOUNGE","3,3,2",3
6634,user359,office,CAMERA,2,2
6635,user486,office,"COFFEE MACHINE,CAMERA","4,2",3
6636,user408,home,"OVEN,KITCHEN SET","4,3",1
6637,user53,office,LAZER PRINTER,3,5
6638,user65,office,WAITING LOUNGE,3,3
6639,user265,home,"BLENDER,KITCHEN SET,TELEVISION,TOASTER","3,1,1,4",1
6640,user21,office,"COMPUTER,CAMERA,PAPER CLIP","4,4,4",1
6641,user183,home,"TELEVISION,KITCHEN SET","1,2",1
6642,user310,home,DRESSING TABLE,1,5
6643,user154,home,"OVEN,DRESSING TABLE,REFRIGERATOR,TOASTER","2,4,4,1",4
6644,user471,office,"WAITING LOUNGE,PAPER CLIP,CALCULATOR","2,2,1",1
6645,user441,home,"SHOW CASE,REFRIGERATOR,TOASTER,DISH WASHER","4,2,3,4",4
6646,user349,office,"COMPUTER,SHREDDER","4,4",1
6647,user300,office,"SECURITY LOCK,COFFEE MACHINE,MARKER,PAPER CLIP","1,4,2,4",4
6648,user446,home,BLENDER,1,2
6649,user7,office,PAPER CLIP,1,4
6650,user193,office,"SHREDDER,MARKER,COMPUTER,SECURITY LOCK","3,2,1,3",1
6651,user469,home,TOASTER,2,5
6652,user477,home,"TOASTER,KITCHEN SET","1,2",5
6653,user365,home,"VACCUM CLEANER,BLENDER","3,4",1
6654,user85,home,"SHOW CASE,TOASTER","3,1",1
6655,user361,home,"DRESSING TABLE,TOASTER","1,4",3
6656,user492,home,"TELEVISION,KITCHEN SET","3,3",5
6657,user161,office,SHREDDER,1,3
6658,user138,home,"BLENDER,WASHING MACHINE","2,4",2
6659,user134,office,PAPER CLIP,1,2
6660,user408,home,"SHOW CASE,TOASTER,DOUBLE COT,KITCHEN SET","2,2,3,2",3
6661,user68,home,KITCHEN SET,4,3
6662,user97,home,DISH WASHER,2,5
6663,user320,office,"SECURITY LOCK,PAPER CLIP,SHREDDER,LAZER PRINTER","2,4,2,1",1
6664,user359,home,"TOASTER,WASHING MACHINE","3,1",4
6665,user188,home,"BLENDER,DOUBLE COT,WASHING MACHINE,REFRIGERATOR","2,2,3,4",3
6666,user174,office,SECURITY LOCK,4,1
6667,user273,home,"DRESSING TABLE,DOUBLE COT,WASHING MACHINE","1,2,4",5
6668,user94,office,"SECURITY LOCK,WAITING LOUNGE,PAPER CLIP,CAMERA","4,4,1,2",4
6669,user177,home,"OVEN,DRESSING TABLE,REFRIGERATOR","2,4,2",2
6670,user211,home,"DISH WASHER,SHOW CASE,TELEVISION,DOUBLE COT","4,2,3,4",5
6671,user328,office,"MARKER,SHREDDER","1,1",1
6672,user457,home,SHOW CASE,2,3
6673,user59,home,"TOASTER,DISH WASHER,OVEN,DOUBLE COT","3,2,2,2",3
6674,user24,home,"DOUBLE COT,WASHING MACHINE,SHOW CASE,TOASTER","3,4,3,1",3
6675,user354,home,DOUBLE COT,4,1
6676,user157,office,"CAMERA,SHREDDER,MARKER,WAITING LOUNGE","3,3,3,2",4
6677,user156,office,"CALCULATOR,PAPER CLIP,COMPUTER","4,4,4",4
6678,user118,home,"VACCUM CLEANER,BLENDER","4,3",5
6679,user288,home,"WASHING MACHINE,OVEN,BLENDER","1,3,3",4
6680,user405,office,"COMPUTER,WAITING LOUNGE,SHREDDER","3,3,1",1
6681,user158,office,"CAMERA,MARKER,SHREDDER","2,4,1",4
6682,user122,office,MARKER,2,5
6683,user185,office,"MARKER,CALCULATOR,SHREDDER","4,3,3",4
6684,user349,office,"CALCULATOR,MARKER","2,1",4
6685,user27,home,"WASHING MACHINE,OVEN,TOASTER,TELEVISION","3,1,1,4",1
6686,user100,home,"DISH WASHER,WASHING MACHINE,BLENDER,REFRIGERATOR","2,1,3,1",4
6687,user267,office,"SECURITY LOCK,COFFEE MACHINE,SHREDDER","3,4,3",1
6688,user408,home,"BLENDER,OVEN,DRESSING TABLE","2,3,2",2
6689,user73,home,"DISH WASHER,REFRIGERATOR,VACCUM CLEANER","4,1,3",1
6690,user205,office,CAMERA,2,5
6691,user389,office,"CAMERA,MARKER,COMPUTER","1,3,3",1
6692,user229,office,"LAZER PRINTER,CAMERA,WAITING LOUNGE","2,2,4",4
6693,user432,home,OVEN,1,3
6694,user458,home,"DOUBLE COT,BLENDER,REFRIGERATOR","1,4,1",3
6695,user183,home,DISH WASHER,2,4
6696,user8,office,SHREDDER,2,4
6697,user446,office,COFFEE MACHINE,3,3
6698,user237,office,"SECURITY LOCK,CALCULATOR,CAMERA","2,2,2",5
6699,user181,office,LAZER PRINTER,1,1
6700,user134,home,"TOASTER,DRESSING TABLE,REFRIGERATOR,BLENDER","3,1,4,2",1
6701,user422,home,"DRESSING TABLE,REFRIGERATOR","2,1",4
6702,user123,home,SHOW CASE,1,3
6703,user192,home,"OVEN,TELEVISION","3,3",1
6704,user154,office,COMPUTER,2,2
6705,user210,office,SHREDDER,2,5
6706,user358,home,"SHOW CASE,BLENDER","4,2",1
6707,user192,home,"WASHING MACHINE,TELEVISION,DOUBLE COT,OVEN","2,3,4,4",2
6708,user106,office,"CALCULATOR,WAITING LOUNGE,COFFEE MACHINE,COMPUTER","2,3,1,3",4
6709,user189,home,TOASTER,3,4
6710,user270,office,"PAPER CLIP,SECURITY LOCK,MARKER","1,1,2",4
6711,user341,office,MARKER,2,2
6712,user57,home,VACCUM CLEANER,4,4
6713,user33,home,"KITCHEN SET,DRESSING TABLE","2,2",4
6714,user367,office,"MARKER,COMPUTER,CALCULATOR,WAITING LOUNGE","3,1,3,4",1
6715,user103,home,"WASHING MACHINE,DOUBLE COT","1,1",1
6716,user111,office,"MARKER,LAZER PRINTER","2,1",1
6717,user287,home,SHOW CASE,1,5
6718,user90,office,CALCULATOR,1,2
6719,user154,home,"DRESSING TABLE,KITCHEN SET,TOASTER","4,1,4",2
6720,user200,office,"MARKER,PAPER CLIP","1,1",5
6721,user465,home,BLENDER,2,4
6722,user27,office,WAITING LOUNGE,1,1
6723,user371,home,TELEVISION,1,1
6724,user188,office,"CAMERA,COMPUTER,COFFEE MACHINE","2,1,2",5
6725,user11,home,"DISH WASHER,DOUBLE COT,KITCHEN SET,VACCUM CLEANER","1,4,3,1",2
6726,user207,office,"SECURITY LOCK,PAPER CLIP,COMPUTER,MARKER","2,3,2,4",5
6727,user477,home,"OVEN,REFRIGERATOR,DRESSING TABLE","4,3,3",5
6728,user272,office,COMPUTER,1,3
6729,user239,home,"BLENDER,KITCHEN SET,TOASTER,REFRIGERATOR","1,3,4,3",1
6730,user1,office,"MARKER,PAPER CLIP,CALCULATOR,COMPUTER","4,3,1,4",1
6731,user113,home,"WASHING MACHINE,TOASTER,SHOW CASE","1,2,3",4
6732,user147,home,"SHOW CASE,VACCUM CLEANER","4,4",4
6733,user242,office,"CALCULATOR,SHREDDER,MARKER,COFFEE MACHINE","1,1,3,4",1
6734,user402,home,"OVEN,BLENDER,DOUBLE COT","2,3,4",5
6735,user106,office,"COMPUTER,PAPER CLIP,COFFEE MACHINE,CAMERA","2,4,1,4",5
6736,user228,home,"DOUBLE COT,WASHING MACHINE","3,4",4
6737,user81,home,"OVEN,DISH WASHER","2,2",3
6738,user227,home,"TELEVISION,VACCUM CLEANER","1,3",4
6739,user344,office,"WAITING LOUNGE,SECURITY LOCK,COMPUTER,PAPER CLIP","3,2,3,1",1
6740,user296,home,TELEVISION,2,2
6741,user301,home,"WASHING MACHINE,TELEVISION,DRESSING TABLE","3,1,1",5
6742,user206,office,"COMPUTER,CAMERA,PAPER CLIP","4,4,4",5
6743,user143,office,"WAITING LOUNGE,SHREDDER,LAZER PRINTER,PAPER CLIP","4,3,2,1",2
6744,user239,office,CAMERA,1,2
6745,user383,office,"MARKER,SHREDDER,CAMERA","2,2,3",4
6746,user488,home,"OVEN,DRESSING TABLE,REFRIGERATOR","2,4,4",3
6747,user242,home,"DISH WASHER,OVEN,DRESSING TABLE","1,1,2",1
6748,user85,office,"LAZER PRINTER,CAMERA,PAPER CLIP,SHREDDER","1,4,2,2",1
6749,user320,home,"BLENDER,DRESSING TABLE,WASHING MACHINE,DISH WASHER","4,2,1,3",1
6750,user485,office,"SECURITY LOCK,COFFEE MACHINE,CAMERA,LAZER PRINTER","3,4,4,1",4
6751,user95,office,"PAPER CLIP,CAMERA","1,1",3
6752,user189,home,"REFRIGERATOR,SHOW CASE,DRESSING TABLE,DISH WASHER","4,2,2,2",3
6753,user380,office,WAITING LOUNGE,3,4
6754,user318,home,SHOW CASE,3,1
6755,user402,home,"REFRIGERATOR,BLENDER,OVEN,TELEVISION","1,4,2,1",2
6756,user2,office,MARKER,3,1
6757,user232,home,"SHOW CASE,TOASTER","4,3",3
6758,user436,office,"MARKER,CALCULATOR","4,2",2
6759,user38,home,SHOW CASE,1,2
6760,user118,office,"LAZER PRINTER,WAITING LOUNGE","2,2",4
6761,user380,office,"PAPER CLIP,LAZER PRINTER,SECURITY LOCK,CAMERA","4,2,4,3",2
6762,user294,office,"SHREDDER,LAZER PRINTER","1,3",3
6763,user97,home,"WASHING MACHINE,DRESSING TABLE","3,3",3
6764,user171,home,"OVEN,TELEVISION,VACCUM CLEANER","4,3,2",2
6765,user140,home,"OVEN,TOASTER,KITCHEN SET","4,4,3",2
6766,user116,office,"SHREDDER,WAITING LOUNGE,COMPUTER","1,3,4",3
6767,user338,home,"TOASTER,BLENDER,DRESSING TABLE","1,4,1",1
6768,user79,home,"KITCHEN SET,DRESSING TABLE","3,2",4
6769,user324,home,KITCHEN SET,1,5
6770,user134,home,"VACCUM CLEANER,TELEVISION","1,1",3
6771,user338,home,"TOASTER,OVEN","4,3",1
6772,user319,home,"WASHING MACHINE,DRESSING TABLE,TELEVISION,TOASTER","3,2,2,1",2
6773,user46,office,"COFFEE MACHINE,PAPER CLIP","1,2",5
6774,user348,home,"TOASTER,WASHING MACHINE,SHOW CASE,BLENDER","3,2,1,2",3
6775,user375,office,"CAMERA,WAITING LOUNGE","2,2",5
6776,user436,office,"SHREDDER,PAPER CLIP,LAZER PRINTER,COMPUTER","3,3,1,3",4
6777,user285,office,"PAPER CLIP,SECURITY LOCK,CAMERA","4,1,3",1
6778,user112,office,LAZER PRINTER,4,5
6779,user473,office,SECURITY LOCK,1,3
6780,user135,home,"DRESSING TABLE,SHOW CASE,REFRIGERATOR","2,4,2",5
6781,user80,home,DISH WASHER,2,3
6782,user318,home,"DOUBLE COT,VACCUM CLEANER","3,3",5
6783,user342,home,"DISH WASHER,TELEVISION","2,1",2
6784,user163,office,"SHREDDER,PAPER CLIP,COFFEE MACHINE","3,3,3",4
6785,user371,home,"KITCHEN SET,VACCUM CLEANER","2,4",3
6786,user388,home,"OVEN,TELEVISION","2,1",4
6787,user380,home,"OVEN,KITCHEN SET","1,3",4
6788,user294,home,"VACCUM CLEANER,BLENDER,REFRIGERATOR","4,1,4",4
6789,user79,home,DOUBLE COT,2,1
6790,user270,home,VACCUM CLEANER,2,2
6791,user327,office,"SHREDDER,CAMERA,CALCULATOR,SECURITY LOCK","4,2,2,2",5
6792,user37,home,"DISH WASHER,WASHING MACHINE,BLENDER,TELEVISION","3,2,1,3",2
6793,user280,home,"OVEN,WASHING MACHINE,DRESSING TABLE,TELEVISION","1,3,3,4",3
6794,user222,office,"WAITING LOUNGE,PAPER CLIP,CALCULATOR,CAMERA","4,2,2,1",2
6795,user95,home,"TELEVISION,KITCHEN SET,REFRIGERATOR","4,4,3",2
6796,user104,office,"MARKER,CALCULATOR,COFFEE MACHINE","4,3,4",3
6797,user239,office,COMPUTER,3,3
6798,user160,office,"CALCULATOR,PAPER CLIP,LAZER PRINTER,MARKER","2,4,1,4",5
6799,user383,office,"SECURITY LOCK,WAITING LOUNGE","3,4",4
6800,user48,home,KITCHEN SET,2,3
6801,user96,home,"BLENDER,REFRIGERATOR,SHOW CASE","1,3,4",3
6802,user379,home,"TOASTER,VACCUM CLEANER","3,1",3
6803,user450,office,"LAZER PRINTER,WAITING LOUNGE,PAPER CLIP","4,2,1",2
6804,user188,home,"DISH WASHER,TELEVISION,SHOW CASE","4,1,3",4
